Product Id,Product Name,Product Url,Image Url,Company Name
266247,Mix Print Ariane Knotted Shirt Dress,https://www.stalkbuylove.com/mix-print-ariane-knotted-shirt-dress-266247-SBLPR.html,https://img.stalkbuylove.com/media/catalog/product/i/n/in1911mtodreflr-177-8-side_2.jpg?resize=350px:443px,Stalk Buy Love
254357,Blue Eleanor Ruffle Detail Linen Skater Dress,https://www.stalkbuylove.com/blue-eleanor-ruffle-detail-linen-skater-dress-254357-SBLPR.html,https://img.stalkbuylove.com/media/catalog/product/b/l/blue-eleanor-ruffle-detail-linen-skater-dress-in1837mtodreblu-625-front.jpg?resize=350px:443px,Stalk Buy Love
261531,Blue Elmo Ruched Linen Shift Dress,https://www.stalkbuylove.com/blue-elmo-ruched-linen-shift-dress-261531-SBLPR.html,https://img.stalkbuylove.com/media/catalog/product/b/l/blue-elmo-ruched-linen-shift-dress-in1850mtodreblu-709-front.jpg?resize=350px:443px,Stalk Buy Love
260463,Green Helen Bodycon Dress,https://www.stalkbuylove.com/green-helen-bodycon-dress-260463-SBLPR.html,https://img.stalkbuylove.com/media/catalog/product/g/r/green-helen-bodycon-dress-in1850mtodregrn-777-front.jpg?resize=350px:443px,Stalk Buy Love
248255,Checkered Helen Bodycon Dress,https://www.stalkbuylove.com/checkered-helen-bodycon-dress-248255-SBLPR.html,https://img.stalkbuylove.com/media/catalog/product/c/h/checkered-helen-bodycon-dress-in1829mtodrechk-203-front.jpg?resize=350px:443px,Stalk Buy Love
246399,Monochrome Striped Elina Lace Detail Knotted Shirt Dress,https://www.stalkbuylove.com/monochrome-striped-elina-lace-detail-knotted-shirt-dress-246399-SBLPR.html,https://img.stalkbuylove.com/media/catalog/product/m/o/monochrome-striped-elina-lace-detail-knotted-shirt-dress-in1827mtodresti-259-option.jpg?resize=350px:443px,Stalk Buy Love
258127,Striped Courtney Knotted Shirt Dress,https://www.stalkbuylove.com/striped-courtney-knotted-shirt-dress-258127-SBLPR.html,https://img.stalkbuylove.com/media/catalog/product/s/t/striped-courtney-knotted-shirt-dress-in1847mtodresti-668-front.jpg?resize=350px:443px,Stalk Buy Love
247652,Checkered Martina Knotted Shirt Dress,https://www.stalkbuylove.com/checkered-martina-knotted-shirt-dress-247652-SBLPR.html,https://img.stalkbuylove.com/media/catalog/product/c/h/checkered-martina-knotted-shirt-dress-in1829mtodrechk-195-front.jpg?resize=350px:443px,Stalk Buy Love
245093,Navy Blue Merlyn Embroidered Maxi Dress,https://www.stalkbuylove.com/navy-blue-merlyn-embroidered-maxi-dress-245093-SBLPR.html,https://img.stalkbuylove.com/media/catalog/product/n/a/navy-blue-merlyn-embroidered-maxi-dress-in1826mtodreblu-132-option.jpg?resize=350px:443px,Stalk Buy Love
264482,Checkered Janet Ruffle Detail A Line Dress,https://www.stalkbuylove.com/checkered-janet-ruffle-detail-a-line-dress-264482-SBLPR.html,https://img.stalkbuylove.com/media/catalog/product/c/h/checkered-janet-ruffle-detail-a-line-dress-in1908mtodrechk-179-front.jpg?resize=350px:443px,Stalk Buy Love
242247,Glen Check Loretta Knotted Skater Dress,https://www.stalkbuylove.com/glen-check-loretta-knotted-skater-dress-242247-SBLPR.html,https://img.stalkbuylove.com/media/catalog/product/g/l/glen-check-loretta-knotted-skater-dress-in1822mtodrechk-238-front.jpg?resize=350px:443px,Stalk Buy Love
260575,Floral Print Pleat Detail A Line Dress,https://www.stalkbuylove.com/floral-print-pleat-detail-a-line-dress-260575-SBLPR.html,https://img.stalkbuylove.com/media/catalog/product/f/l/floral-print-pleat-detail-a-line-dress-in1849mtodreflr-753-front.jpg?resize=350px:443px,Stalk Buy Love
242218,Black Nancy 2 in 1 Sheer Detail Skater Dress,https://www.stalkbuylove.com/black-nancy-2-in-1-sheer-detail-skater-dress-242218-SBLPR.html,https://img.stalkbuylove.com/media/catalog/product/b/l/black-nancy-2-in-1-sheer-detail-skater-dress-in1822mtodrebla-260-front.jpg?resize=350px:443px,Stalk Buy Love
249037,Berry Liz One Shoulder Shift Dress,https://www.stalkbuylove.com/berry-liz-one-shoulder-shift-dress-249037-SBLPR.html,https://img.stalkbuylove.com/media/catalog/product/b/e/berry-liz-one-shoulder-shift-dress-in1830mtodrered-335-option.jpg?resize=350px:443px,Stalk Buy Love
